source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
51837;Issue;13112;Component;IssueComponent;
51837;Issue;13607;Component;IssueComponent;
51843;Issue;13412;Version;IssueFixVersion;
51850;Issue;14627;Version;IssueFixVersion;
51850;Issue;14627;Version;IssueVersion;
51852;Issue;12310;Component;IssueComponent;
51852;Issue;13910;Version;IssueFixVersion;
51852;Issue;13910;Version;IssueVersion;
51859;Issue;12312;Component;IssueComponent;
51859;Issue;13910;Version;IssueFixVersion;
51862;Issue;14208;Version;IssueFixVersion;
51863;Issue;14208;Version;IssueFixVersion;
51864;Issue;14208;Version;IssueFixVersion;
51865;Issue;12443;Component;IssueComponent;
51866;Issue;14208;Version;IssueFixVersion;
51867;Issue;12443;Component;IssueComponent;
51868;Issue;12443;Component;IssueComponent;
51869;Issue;12443;Component;IssueComponent;
51871;Issue;14627;Version;IssueFixVersion;
51871;Issue;14628;Version;IssueVersion;
51872;Issue;12516;Component;IssueComponent;
51872;Issue;13511;Version;IssueVersion;
51873;Issue;13400;Component;IssueComponent;
51873;Issue;14309;Version;IssueFixVersion;
51874;Issue;13400;Component;IssueComponent;
51874;Issue;14309;Version;IssueFixVersion;
51875;Issue;13400;Component;IssueComponent;
51875;Issue;15115;Version;IssueFixVersion;
51876;Issue;13400;Component;IssueComponent;
51876;Issue;14309;Version;IssueFixVersion;
51877;Issue;12311;Component;IssueComponent;
51877;Issue;13910;Version;IssueFixVersion;
51877;Issue;13910;Version;IssueVersion;
51878;Issue;20627;Version;IssueFixVersion;
51879;Issue;12516;Component;IssueComponent;
51879;Issue;13511;Version;IssueVersion;
51879;Issue;14412;Version;IssueFixVersion;
51880;Issue;17014;Component;IssueComponent;
51883;Issue;12311;Component;IssueComponent;
51883;Issue;13910;Version;IssueFixVersion;
51883;Issue;13910;Version;IssueVersion;
51886;Issue;12311;Component;IssueComponent;
51886;Issue;13910;Version;IssueFixVersion;
51887;Issue;12443;Component;IssueComponent;
51888;Issue;12443;Component;IssueComponent;
51889;Issue;12246;Component;IssueComponent;
51890;Issue;12443;Component;IssueComponent;
51900;Issue;12443;Component;IssueComponent;
51901;Issue;12443;Component;IssueComponent;
51902;Issue;12443;Component;IssueComponent;
51904;Issue;16948;Version;IssueFixVersion;
51905;Issue;14504;Version;IssueFixVersion;
51907;Issue;12404;Component;IssueComponent;
51907;Issue;14302;Version;IssueFixVersion;
51907;Issue;14302;Version;IssueVersion;
51908;Issue;12443;Component;IssueComponent;
51909;Issue;12443;Component;IssueComponent;
51911;Issue;14303;Version;IssueFixVersion;
51912;Issue;12443;Component;IssueComponent;
51914;Issue;12426;Component;IssueComponent;
51916;Issue;13100;Component;IssueComponent;
51916;Issue;14235;Version;IssueFixVersion;
51918;Issue;13100;Component;IssueComponent;
51918;Issue;14235;Version;IssueFixVersion;
51920;Issue;14627;Version;IssueFixVersion;
51920;Issue;14628;Version;IssueVersion;
51923;Issue;13109;Component;IssueComponent;
51924;Issue;13109;Component;IssueComponent;
51925;Issue;12447;Component;IssueComponent;
51926;Issue;12447;Component;IssueComponent;
51927;Issue;12447;Component;IssueComponent;
51929;Issue;12447;Component;IssueComponent;
51930;Issue;12447;Component;IssueComponent;
51931;Issue;12447;Component;IssueComponent;
51932;Issue;12447;Component;IssueComponent;
51933;Issue;12447;Component;IssueComponent;
51934;Issue;12447;Component;IssueComponent;
51935;Issue;12447;Component;IssueComponent;
51936;Issue;12447;Component;IssueComponent;
51937;Issue;12447;Component;IssueComponent;
51938;Issue;12447;Component;IssueComponent;
51940;Issue;13910;Version;IssueFixVersion;
51940;Issue;13910;Version;IssueVersion;
51941;Issue;13614;Component;IssueComponent;
51943;Issue;12441;Component;IssueComponent;
51943;Issue;12516;Component;IssueComponent;
51944;Issue;12447;Component;IssueComponent;
51945;Issue;12447;Component;IssueComponent;
51946;Issue;12447;Component;IssueComponent;
51947;Issue;12447;Component;IssueComponent;
51948;Issue;12447;Component;IssueComponent;
51949;Issue;12234;Component;IssueComponent;
51950;Issue;11401;Component;IssueComponent;
51950;Issue;15114;Version;IssueFixVersion;
51951;Issue;12234;Component;IssueComponent;
51953;Issue;12311;Component;IssueComponent;
51953;Issue;13910;Version;IssueFixVersion;
51953;Issue;13910;Version;IssueVersion;
51955;Issue;12311;Component;IssueComponent;
51955;Issue;13906;Version;IssueVersion;
51955;Issue;13910;Version;IssueFixVersion;
51956;Issue;13910;Version;IssueFixVersion;
51956;Issue;13910;Version;IssueVersion;
51957;Issue;13910;Version;IssueFixVersion;
51958;Issue;15707;Component;IssueComponent;
51959;Issue;12516;Component;IssueComponent;
51959;Issue;13511;Version;IssueVersion;
51959;Issue;14412;Version;IssueFixVersion;
51961;Issue;12447;Component;IssueComponent;
51962;Issue;12447;Component;IssueComponent;
51963;Issue;12447;Component;IssueComponent;
51964;Issue;12447;Component;IssueComponent;
51965;Issue;12447;Component;IssueComponent;
51967;Issue;14208;Version;IssueFixVersion;
51968;Issue;14208;Version;IssueFixVersion;
51969;Issue;14208;Version;IssueFixVersion;
51970;Issue;12311;Component;IssueComponent;
51970;Issue;13910;Version;IssueFixVersion;
51970;Issue;13910;Version;IssueVersion;
51971;Issue;14208;Version;IssueFixVersion;
51973;Issue;14627;Version;IssueFixVersion;
51973;Issue;14628;Version;IssueVersion;
51977;Issue;12242;Component;IssueComponent;
51991;Issue;15707;Component;IssueComponent;
51992;Issue;15707;Component;IssueComponent;
51994;Issue;15707;Component;IssueComponent;
51995;Issue;15707;Component;IssueComponent;
51996;Issue;15419;Version;IssueFixVersion;
51997;Issue;15707;Component;IssueComponent;
52002;Issue;12311;Component;IssueComponent;
52002;Issue;13910;Version;IssueFixVersion;
52002;Issue;13910;Version;IssueVersion;
52003;Issue;12311;Component;IssueComponent;
52003;Issue;13910;Version;IssueFixVersion;
52003;Issue;13910;Version;IssueVersion;
52021;Issue;13505;Component;IssueComponent;
52023;Issue;12516;Component;IssueComponent;
52023;Issue;13511;Version;IssueVersion;
52024;Issue;14516;Version;IssueFixVersion;
52025;Issue;14516;Version;IssueFixVersion;
52026;Issue;14516;Version;IssueFixVersion;
52028;Issue;12903;Component;IssueComponent;
52029;Issue;12312;Component;IssueComponent;
52029;Issue;13910;Version;IssueFixVersion;
52029;Issue;13910;Version;IssueVersion;
52030;Issue;12447;Component;IssueComponent;
52033;Issue;12443;Component;IssueComponent;
52039;Issue;14635;Version;IssueFixVersion;
52040;Issue;12313;Component;IssueComponent;
52040;Issue;13910;Version;IssueFixVersion;
52041;Issue;12313;Component;IssueComponent;
52041;Issue;14407;Version;IssueFixVersion;
52042;Issue;12311;Component;IssueComponent;
52042;Issue;13910;Version;IssueFixVersion;
52042;Issue;13910;Version;IssueVersion;
52046;Issue;14634;Version;IssueFixVersion;
52047;Issue;13612;Component;IssueComponent;
52047;Issue;14621;Version;IssueVersion;
52047;Issue;14630;Version;IssueFixVersion;
52048;Issue;12313;Component;IssueComponent;
52048;Issue;14407;Version;IssueFixVersion;
52049;Issue;12311;Component;IssueComponent;
52049;Issue;13910;Version;IssueFixVersion;
52049;Issue;13910;Version;IssueVersion;
52050;Issue;12313;Component;IssueComponent;
52050;Issue;14407;Version;IssueFixVersion;
52052;Issue;14208;Version;IssueFixVersion;
52053;Issue;14634;Version;IssueFixVersion;
52054;Issue;12313;Component;IssueComponent;
52054;Issue;12372;Component;IssueComponent;
52054;Issue;13910;Version;IssueFixVersion;
52055;Issue;14634;Version;IssueFixVersion;
52056;Issue;12516;Component;IssueComponent;
52056;Issue;13511;Version;IssueVersion;
52056;Issue;14412;Version;IssueFixVersion;
52057;Issue;12312;Component;IssueComponent;
52057;Issue;13910;Version;IssueFixVersion;
52064;Issue;13116;Component;IssueComponent;
52067;Issue;14504;Version;IssueFixVersion;
52069;Issue;12516;Component;IssueComponent;
52069;Issue;13511;Version;IssueFixVersion;
52069;Issue;13511;Version;IssueVersion;
52069;Issue;14412;Version;IssueFixVersion;
52071;Issue;12313;Component;IssueComponent;
52071;Issue;12372;Component;IssueComponent;
52071;Issue;13910;Version;IssueFixVersion;
52073;Issue;12312;Component;IssueComponent;
52073;Issue;13910;Version;IssueFixVersion;
52073;Issue;13910;Version;IssueVersion;
52075;Issue;12516;Component;IssueComponent;
52075;Issue;13511;Version;IssueVersion;
52075;Issue;14412;Version;IssueFixVersion;
52076;Issue;14627;Version;IssueFixVersion;
52078;Issue;12234;Component;IssueComponent;
52079;Issue;12312;Component;IssueComponent;
52079;Issue;13910;Version;IssueFixVersion;
52081;Issue;12312;Component;IssueComponent;
52081;Issue;13910;Version;IssueFixVersion;
52081;Issue;13910;Version;IssueVersion;
52084;Issue;14208;Version;IssueVersion;
52088;Issue;12312;Component;IssueComponent;
52088;Issue;13910;Version;IssueFixVersion;
52089;Issue;12311;Component;IssueComponent;
52089;Issue;13910;Version;IssueFixVersion;
52089;Issue;13910;Version;IssueVersion;
52090;Issue;14636;Version;IssueFixVersion;
52095;Issue;13100;Component;IssueComponent;
52095;Issue;14235;Version;IssueFixVersion;
52097;Issue;12312;Component;IssueComponent;
52097;Issue;13910;Version;IssueFixVersion;
52100;Issue;12311;Component;IssueComponent;
52100;Issue;13910;Version;IssueFixVersion;
52100;Issue;13910;Version;IssueVersion;
52101;Issue;12311;Component;IssueComponent;
52101;Issue;13910;Version;IssueFixVersion;
52101;Issue;13910;Version;IssueVersion;
52104;Issue;12311;Component;IssueComponent;
52104;Issue;13910;Version;IssueFixVersion;
52108;Issue;12312;Component;IssueComponent;
52108;Issue;13910;Version;IssueFixVersion;
52108;Issue;13910;Version;IssueVersion;
52109;Issue;13910;Version;IssueFixVersion;
52111;Issue;12311;Component;IssueComponent;
52111;Issue;13910;Version;IssueFixVersion;
52111;Issue;13910;Version;IssueVersion;
52112;Issue;12312;Component;IssueComponent;
52112;Issue;13910;Version;IssueFixVersion;
52112;Issue;13910;Version;IssueVersion;
52114;Issue;14627;Version;IssueFixVersion;
52118;Issue;12312;Component;IssueComponent;
52118;Issue;13910;Version;IssueFixVersion;
52118;Issue;13910;Version;IssueVersion;
52122;Issue;12227;Component;IssueComponent;
52123;Issue;12227;Component;IssueComponent;
52126;Issue;12312;Component;IssueComponent;
52126;Issue;13910;Version;IssueFixVersion;
52126;Issue;13910;Version;IssueVersion;
52129;Issue;14627;Version;IssueFixVersion;
52129;Issue;14627;Version;IssueVersion;
52130;Issue;13910;Version;IssueFixVersion;
52130;Issue;13910;Version;IssueVersion;
52131;Issue;13910;Version;IssueFixVersion;
52131;Issue;13910;Version;IssueVersion;
52132;Issue;12312;Component;IssueComponent;
52132;Issue;13910;Version;IssueFixVersion;
52132;Issue;13910;Version;IssueVersion;
52134;Issue;12311;Component;IssueComponent;
52134;Issue;12312;Component;IssueComponent;
52134;Issue;13910;Version;IssueFixVersion;
52134;Issue;13910;Version;IssueVersion;
52142;Issue;12311;Component;IssueComponent;
52142;Issue;13910;Version;IssueFixVersion;
52146;Issue;13910;Version;IssueFixVersion;
52146;Issue;13910;Version;IssueVersion;
52148;Issue;12311;Component;IssueComponent;
52148;Issue;13910;Version;IssueFixVersion;
52149;Issue;13412;Version;IssueFixVersion;
52150;Issue;12516;Component;IssueComponent;
52150;Issue;13511;Version;IssueVersion;
52150;Issue;14615;Version;IssueFixVersion;
52151;Issue;12236;Component;IssueComponent;
52155;Issue;12311;Component;IssueComponent;
52155;Issue;14407;Version;IssueFixVersion;
52156;Issue;12804;Component;IssueComponent;
52156;Issue;14235;Version;IssueFixVersion;
52156;Issue;14235;Version;IssueVersion;
52158;Issue;14208;Version;IssueFixVersion;
52159;Issue;13505;Component;IssueComponent;
52172;Issue;13505;Component;IssueComponent;
52174;Issue;17011;Component;IssueComponent;
52176;Issue;11914;Component;IssueComponent;
52176;Issue;11930;Component;IssueComponent;
52176;Issue;14301;Version;IssueFixVersion;
52177;Issue;13504;Component;IssueComponent;
52177;Issue;14235;Version;IssueFixVersion;
52177;Issue;14235;Version;IssueVersion;
52183;Issue;14208;Version;IssueFixVersion;
52183;Issue;14208;Version;IssueVersion;
52190;Issue;14208;Version;IssueFixVersion;
52190;Issue;14208;Version;IssueVersion;
52192;Issue;12311;Component;IssueComponent;
52192;Issue;13910;Version;IssueFixVersion;
52192;Issue;13910;Version;IssueVersion;
52199;Issue;12354;Component;IssueComponent;
52200;Issue;14634;Version;IssueFixVersion;
52201;Issue;12354;Component;IssueComponent;
52201;Issue;14501;Version;IssueFixVersion;
52202;Issue;14621;Version;IssueFixVersion;
52203;Issue;14634;Version;IssueFixVersion;
52205;Issue;11928;Component;IssueComponent;
52205;Issue;14301;Version;IssueFixVersion;
52207;Issue;14208;Version;IssueFixVersion;
52207;Issue;14208;Version;IssueVersion;
52209;Issue;12311;Component;IssueComponent;
52209;Issue;13910;Version;IssueFixVersion;
52209;Issue;13910;Version;IssueVersion;
52211;Issue;13910;Version;IssueFixVersion;
52213;Issue;11400;Component;IssueComponent;
52213;Issue;13814;Component;IssueComponent;
52213;Issue;13821;Component;IssueComponent;
52213;Issue;14221;Version;IssueVersion;
52214;Issue;12368;Component;IssueComponent;
52214;Issue;13407;Component;IssueComponent;
52214;Issue;13910;Version;IssueFixVersion;
52214;Issue;13910;Version;IssueVersion;
52215;Issue;12443;Component;IssueComponent;
52216;Issue;12310;Component;IssueComponent;
52216;Issue;12312;Component;IssueComponent;
52216;Issue;13910;Version;IssueFixVersion;
52216;Issue;13910;Version;IssueVersion;
52218;Issue;12516;Component;IssueComponent;
52218;Issue;13511;Version;IssueVersion;
52218;Issue;14412;Version;IssueFixVersion;
52219;Issue;12443;Component;IssueComponent;
52220;Issue;12443;Component;IssueComponent;
52221;Issue;12443;Component;IssueComponent;
52222;Issue;13411;Version;IssueFixVersion;
52223;Issue;12311;Component;IssueComponent;
52223;Issue;13910;Version;IssueFixVersion;
52223;Issue;13910;Version;IssueVersion;
52224;Issue;13613;Component;IssueComponent;
52224;Issue;14621;Version;IssueFixVersion;
52225;Issue;12235;Component;IssueComponent;
52227;Issue;14634;Version;IssueFixVersion;
52231;Issue;12337;Component;IssueComponent;
52231;Issue;14513;Version;IssueFixVersion;
52231;Issue;14513;Version;IssueVersion;
52234;Issue;12311;Component;IssueComponent;
52234;Issue;13910;Version;IssueFixVersion;
52234;Issue;13910;Version;IssueVersion;
52236;Issue;12311;Component;IssueComponent;
52236;Issue;13910;Version;IssueFixVersion;
52236;Issue;13910;Version;IssueVersion;
52239;Issue;12312;Component;IssueComponent;
52239;Issue;13910;Version;IssueFixVersion;
52239;Issue;13910;Version;IssueVersion;
52240;Issue;12312;Component;IssueComponent;
52240;Issue;13910;Version;IssueFixVersion;
52240;Issue;13910;Version;IssueVersion;
52241;Issue;12516;Component;IssueComponent;
52241;Issue;14412;Version;IssueFixVersion;
52241;Issue;14412;Version;IssueVersion;
52242;Issue;14634;Version;IssueFixVersion;
52243;Issue;12311;Component;IssueComponent;
52243;Issue;12312;Component;IssueComponent;
52243;Issue;13910;Version;IssueFixVersion;
52243;Issue;13910;Version;IssueVersion;
52244;Issue;12312;Component;IssueComponent;
52244;Issue;13910;Version;IssueFixVersion;
52244;Issue;13910;Version;IssueVersion;
52246;Issue;12311;Component;IssueComponent;
52246;Issue;13910;Version;IssueFixVersion;
52246;Issue;13910;Version;IssueVersion;
52250;Issue;14208;Version;IssueFixVersion;
52250;Issue;14208;Version;IssueVersion;
52253;Issue;12447;Component;IssueComponent;
52254;Issue;12312;Component;IssueComponent;
52254;Issue;13910;Version;IssueFixVersion;
52254;Issue;13910;Version;IssueVersion;
52266;Issue;12311;Component;IssueComponent;
52266;Issue;13910;Version;IssueFixVersion;
52266;Issue;13910;Version;IssueVersion;
52269;Issue;12443;Component;IssueComponent;
52270;Issue;12443;Component;IssueComponent;
52271;Issue;12312;Component;IssueComponent;
52271;Issue;13910;Version;IssueFixVersion;
52271;Issue;13910;Version;IssueVersion;
52276;Issue;12600;Component;IssueComponent;
52276;Issue;12603;Component;IssueComponent;
52285;Issue;12312;Component;IssueComponent;
52285;Issue;13910;Version;IssueFixVersion;
52286;Issue;14304;Version;IssueFixVersion;
52286;Issue;14304;Version;IssueVersion;
52287;Issue;14304;Version;IssueFixVersion;
52287;Issue;14304;Version;IssueVersion;
52288;Issue;12804;Component;IssueComponent;
52288;Issue;14235;Version;IssueFixVersion;
52288;Issue;14235;Version;IssueVersion;
52289;Issue;13400;Component;IssueComponent;
52289;Issue;14309;Version;IssueFixVersion;
52290;Issue;14634;Version;IssueFixVersion;
52291;Issue;14630;Version;IssueFixVersion;
52292;Issue;12314;Component;IssueComponent;
52292;Issue;12315;Component;IssueComponent;
52292;Issue;13910;Version;IssueFixVersion;
52294;Issue;13407;Component;IssueComponent;
52294;Issue;13910;Version;IssueFixVersion;
52294;Issue;13910;Version;IssueVersion;
52295;Issue;12312;Component;IssueComponent;
52295;Issue;13910;Version;IssueFixVersion;
52301;Issue;14208;Version;IssueFixVersion;
52303;Issue;14621;Version;IssueFixVersion;
52306;Issue;12311;Component;IssueComponent;
52306;Issue;13910;Version;IssueFixVersion;
52306;Issue;13910;Version;IssueVersion;
52307;Issue;12312;Component;IssueComponent;
52307;Issue;13910;Version;IssueFixVersion;
52307;Issue;13910;Version;IssueVersion;
52309;Issue;14636;Version;IssueFixVersion;
52310;Issue;12311;Component;IssueComponent;
52310;Issue;13910;Version;IssueFixVersion;
52310;Issue;13910;Version;IssueVersion;
52311;Issue;12311;Component;IssueComponent;
52311;Issue;13910;Version;IssueFixVersion;
52311;Issue;13910;Version;IssueVersion;
52312;Issue;12311;Component;IssueComponent;
52312;Issue;13910;Version;IssueFixVersion;
52312;Issue;13910;Version;IssueVersion;
52313;Issue;12311;Component;IssueComponent;
52313;Issue;13910;Version;IssueFixVersion;
52313;Issue;13910;Version;IssueVersion;
52315;Issue;12441;Component;IssueComponent;
52315;Issue;12516;Component;IssueComponent;
52316;Issue;12441;Component;IssueComponent;
52316;Issue;12516;Component;IssueComponent;
52317;Issue;12441;Component;IssueComponent;
52318;Issue;12516;Component;IssueComponent;
52318;Issue;13511;Version;IssueVersion;
52318;Issue;14412;Version;IssueFixVersion;
52319;Issue;12804;Component;IssueComponent;
52319;Issue;14235;Version;IssueFixVersion;
52319;Issue;14235;Version;IssueVersion;
52332;Issue;13108;Component;IssueComponent;
52332;Issue;14515;Version;IssueFixVersion;
52333;Issue;13108;Component;IssueComponent;
52333;Issue;14515;Version;IssueFixVersion;
52334;Issue;13108;Component;IssueComponent;
52334;Issue;14515;Version;IssueFixVersion;
52335;Issue;13108;Component;IssueComponent;
52335;Issue;14516;Version;IssueFixVersion;
52337;Issue;13108;Component;IssueComponent;
52337;Issue;14515;Version;IssueFixVersion;
52339;Issue;14516;Version;IssueFixVersion;
52341;Issue;14516;Version;IssueFixVersion;
52342;Issue;14516;Version;IssueFixVersion;
52343;Issue;14516;Version;IssueFixVersion;
52344;Issue;14516;Version;IssueFixVersion;
52345;Issue;13107;Component;IssueComponent;
52347;Issue;13108;Component;IssueComponent;
52347;Issue;14516;Version;IssueFixVersion;
52348;Issue;13108;Component;IssueComponent;
52348;Issue;14516;Version;IssueFixVersion;
52349;Issue;13106;Component;IssueComponent;
52349;Issue;14516;Version;IssueFixVersion;
52350;Issue;14515;Version;IssueFixVersion;
52353;Issue;12312;Component;IssueComponent;
52353;Issue;13910;Version;IssueFixVersion;
52353;Issue;13910;Version;IssueVersion;
52361;Issue;12312;Component;IssueComponent;
52361;Issue;13910;Version;IssueFixVersion;
52361;Issue;13910;Version;IssueVersion;
52364;Issue;12313;Component;IssueComponent;
52364;Issue;13910;Version;IssueFixVersion;
52364;Issue;13910;Version;IssueVersion;
52365;Issue;12404;Component;IssueComponent;
52365;Issue;12413;Component;IssueComponent;
52365;Issue;14302;Version;IssueFixVersion;
52365;Issue;14302;Version;IssueVersion;
52366;Issue;12311;Component;IssueComponent;
52366;Issue;13910;Version;IssueFixVersion;
52366;Issue;13910;Version;IssueVersion;
52367;Issue;14208;Version;IssueFixVersion;
52368;Issue;13910;Version;IssueFixVersion;
52372;Issue;14208;Version;IssueFixVersion;
52374;Issue;12311;Component;IssueComponent;
52374;Issue;12312;Component;IssueComponent;
52374;Issue;13910;Version;IssueFixVersion;
52374;Issue;13910;Version;IssueVersion;
52375;Issue;12312;Component;IssueComponent;
52375;Issue;13910;Version;IssueFixVersion;
52378;Issue;14208;Version;IssueFixVersion;
52382;Issue;12369;Component;IssueComponent;
52382;Issue;13910;Version;IssueFixVersion;
52382;Issue;13910;Version;IssueVersion;
52388;Issue;14208;Version;IssueFixVersion;
52389;Issue;12368;Component;IssueComponent;
52389;Issue;12369;Component;IssueComponent;
52389;Issue;13910;Version;IssueFixVersion;
52389;Issue;13910;Version;IssueVersion;
52391;Issue;12368;Component;IssueComponent;
52391;Issue;12369;Component;IssueComponent;
52391;Issue;13910;Version;IssueVersion;
52391;Issue;14522;Version;IssueFixVersion;
52392;Issue;12312;Component;IssueComponent;
52392;Issue;13910;Version;IssueFixVersion;
52393;Issue;12312;Component;IssueComponent;
52393;Issue;13910;Version;IssueFixVersion;
52394;Issue;12368;Component;IssueComponent;
52394;Issue;12369;Component;IssueComponent;
52394;Issue;13910;Version;IssueFixVersion;
52394;Issue;13910;Version;IssueVersion;
52395;Issue;12368;Component;IssueComponent;
52395;Issue;12369;Component;IssueComponent;
52395;Issue;13910;Version;IssueVersion;
52395;Issue;14522;Version;IssueFixVersion;
52397;Issue;13407;Component;IssueComponent;
52397;Issue;13910;Version;IssueFixVersion;
52402;Issue;12804;Component;IssueComponent;
52402;Issue;14235;Version;IssueFixVersion;
52402;Issue;14235;Version;IssueVersion;
52407;Issue;14513;Version;IssueFixVersion;
52407;Issue;14513;Version;IssueVersion;
52414;Issue;12312;Component;IssueComponent;
52414;Issue;13910;Version;IssueFixVersion;
52414;Issue;13910;Version;IssueVersion;
52416;Issue;14917;Version;IssueFixVersion;
52417;Issue;13100;Component;IssueComponent;
52417;Issue;14504;Version;IssueFixVersion;
52418;Issue;14634;Version;IssueFixVersion;
52419;Issue;14621;Version;IssueFixVersion;
52420;Issue;14917;Version;IssueFixVersion;
52421;Issue;14621;Version;IssueFixVersion;
52422;Issue;14407;Version;IssueFixVersion;
52423;Issue;14308;Version;IssueFixVersion;
52424;Issue;14211;Version;IssueFixVersion;
52425;Issue;13421;Version;IssueFixVersion;
52427;Issue;12311;Component;IssueComponent;
52427;Issue;13910;Version;IssueFixVersion;
52427;Issue;13910;Version;IssueVersion;
52428;Issue;12516;Component;IssueComponent;
52428;Issue;13511;Version;IssueVersion;
52428;Issue;14615;Version;IssueFixVersion;
52429;Issue;12311;Component;IssueComponent;
52429;Issue;13910;Version;IssueFixVersion;
52430;Issue;12312;Component;IssueComponent;
52430;Issue;13910;Version;IssueFixVersion;
52430;Issue;13910;Version;IssueVersion;
52431;Issue;12311;Component;IssueComponent;
52431;Issue;12312;Component;IssueComponent;
52431;Issue;13910;Version;IssueFixVersion;
52432;Issue;12311;Component;IssueComponent;
52432;Issue;12312;Component;IssueComponent;
52432;Issue;13910;Version;IssueFixVersion;
52432;Issue;13910;Version;IssueVersion;
52433;Issue;12312;Component;IssueComponent;
52433;Issue;13910;Version;IssueFixVersion;
52433;Issue;13910;Version;IssueVersion;
52434;Issue;12312;Component;IssueComponent;
52434;Issue;13910;Version;IssueFixVersion;
52434;Issue;13910;Version;IssueVersion;
52435;Issue;12312;Component;IssueComponent;
52435;Issue;13910;Version;IssueFixVersion;
52436;Issue;12441;Component;IssueComponent;
52437;Issue;12441;Component;IssueComponent;
52438;Issue;12312;Component;IssueComponent;
52438;Issue;13910;Version;IssueFixVersion;
52439;Issue;12312;Component;IssueComponent;
52439;Issue;13910;Version;IssueFixVersion;
52441;Issue;12312;Component;IssueComponent;
52441;Issue;13910;Version;IssueFixVersion;
52441;Issue;13910;Version;IssueVersion;
52442;Issue;12312;Component;IssueComponent;
52442;Issue;13910;Version;IssueFixVersion;
52442;Issue;13910;Version;IssueVersion;
52443;Issue;12312;Component;IssueComponent;
52443;Issue;13910;Version;IssueFixVersion;
52446;Issue;12311;Component;IssueComponent;
52446;Issue;13910;Version;IssueFixVersion;
52446;Issue;13910;Version;IssueVersion;
52447;Issue;12311;Component;IssueComponent;
52447;Issue;13910;Version;IssueFixVersion;
52448;Issue;12311;Component;IssueComponent;
52448;Issue;13910;Version;IssueFixVersion;
52448;Issue;13910;Version;IssueVersion;
52449;Issue;12311;Component;IssueComponent;
52449;Issue;13910;Version;IssueFixVersion;
52449;Issue;13910;Version;IssueVersion;
52450;Issue;12311;Component;IssueComponent;
52450;Issue;13910;Version;IssueFixVersion;
52450;Issue;13910;Version;IssueVersion;
52451;Issue;13910;Version;IssueFixVersion;
52452;Issue;12312;Component;IssueComponent;
52452;Issue;13910;Version;IssueFixVersion;
52453;Issue;13910;Version;IssueFixVersion;
52454;Issue;12311;Component;IssueComponent;
52454;Issue;12313;Component;IssueComponent;
52454;Issue;13906;Version;IssueVersion;
52454;Issue;13910;Version;IssueFixVersion;
52454;Issue;13910;Version;IssueVersion;
52456;Issue;12313;Component;IssueComponent;
52456;Issue;13910;Version;IssueFixVersion;
52456;Issue;13910;Version;IssueVersion;
52463;Issue;12447;Component;IssueComponent;
52465;Issue;12312;Component;IssueComponent;
52465;Issue;13910;Version;IssueFixVersion;
52469;Issue;12447;Component;IssueComponent;
52469;Issue;13512;Version;IssueFixVersion;
52469;Issue;13514;Component;IssueComponent;
52471;Issue;12312;Component;IssueComponent;
52471;Issue;13910;Version;IssueFixVersion;
52483;Issue;13910;Version;IssueFixVersion;
52484;Issue;12447;Component;IssueComponent;
52485;Issue;12311;Component;IssueComponent;
52485;Issue;13910;Version;IssueFixVersion;
52485;Issue;13910;Version;IssueVersion;
52486;Issue;13910;Version;IssueFixVersion;
52488;Issue;12432;Component;IssueComponent;
52488;Issue;12433;Component;IssueComponent;
52488;Issue;13318;Version;IssueFixVersion;
52489;Issue;12234;Component;IssueComponent;
52490;Issue;12237;Component;IssueComponent;
52491;Issue;12804;Component;IssueComponent;
52491;Issue;14235;Version;IssueFixVersion;
52491;Issue;14235;Version;IssueVersion;
52492;Issue;13910;Version;IssueFixVersion;
52494;Issue;12312;Component;IssueComponent;
52494;Issue;13910;Version;IssueFixVersion;
52494;Issue;13910;Version;IssueVersion;
52497;Issue;14208;Version;IssueFixVersion;
52498;Issue;12311;Component;IssueComponent;
52498;Issue;13910;Version;IssueFixVersion;
52498;Issue;13910;Version;IssueVersion;
52500;Issue;12235;Component;IssueComponent;
52502;Issue;12312;Component;IssueComponent;
52502;Issue;13910;Version;IssueFixVersion;
52503;Issue;13400;Component;IssueComponent;
52503;Issue;14309;Version;IssueFixVersion;
52506;Issue;14729;Version;IssueFixVersion;
52513;Issue;12312;Component;IssueComponent;
52513;Issue;13910;Version;IssueFixVersion;
52513;Issue;13910;Version;IssueVersion;
52514;Issue;12312;Component;IssueComponent;
52514;Issue;13910;Version;IssueFixVersion;
52514;Issue;13910;Version;IssueVersion;
52515;Issue;12512;Component;IssueComponent;
52515;Issue;13511;Version;IssueVersion;
52515;Issue;14412;Version;IssueFixVersion;
52519;Issue;14208;Version;IssueFixVersion;
52520;Issue;14208;Version;IssueFixVersion;
52522;Issue;13400;Component;IssueComponent;
52522;Issue;14709;Version;IssueFixVersion;
52524;Issue;14621;Version;IssueFixVersion;
52525;Issue;12804;Component;IssueComponent;
52525;Issue;14235;Version;IssueFixVersion;
52525;Issue;14235;Version;IssueVersion;
52529;Issue;14513;Version;IssueFixVersion;
52531;Issue;12313;Component;IssueComponent;
52531;Issue;13910;Version;IssueFixVersion;
52531;Issue;13910;Version;IssueVersion;
52532;Issue;12311;Component;IssueComponent;
52532;Issue;14407;Version;IssueFixVersion;
