id;issue;customfield;parentkey;stringvalue;numbervalue;textvalue;datevalue;valuetype;updated
29076;15524;10602;;10806;;;;;
29097;15525;10602;;10806;;;;;
29116;15526;10602;;10806;;;;;
29135;15527;10602;;10806;;;;;
29154;15528;10602;;10806;;;;;
29181;15529;10602;;10806;;;;;
29202;15530;10602;;10806;;;;;
29221;15531;10602;;10806;;;;;
29240;15532;10602;;10806;;;;;
29259;15533;10602;;10806;;;;;
29286;15534;10602;;10806;;;;;
29305;15535;10602;;10806;;;;;
29329;15536;10602;;10806;;;2017-12-31 00:00:00.000;;
29350;15537;10602;;10806;;;;;
29373;15538;10602;;10806;;;;;
29398;15539;10602;;10806;;;;;
29419;15540;10602;;10806;;;;;
29440;15541;10602;;10806;;;;;
29459;15542;10602;;10806;;;;;
29478;15543;10602;;10806;;;;;
29511;15600;10602;;10806;;;;;
29533;15601;10602;;10806;;;;;
29555;15602;10602;;10806;;;;;
29577;15603;10602;;10806;;;;;
29597;15604;10602;;10806;;;;;
29620;15605;10602;;10806;;;;;
29642;15606;10602;;10806;;;;;
29664;15607;10602;;10806;;;;;
29680;15608;10602;;10806;;;;;
29699;15609;10602;;10806;;;;;
29721;15610;10602;;10806;;;;;
29743;15611;10602;;10806;;;2017-12-31 00:00:00.000;;
29759;15612;10602;;10806;;;;;
29772;15613;10602;;10806;;;;;
29791;15614;10602;;10806;;;;;
29805;15615;10602;;10806;;;;;
29819;15616;10602;;10806;;;;;
29844;15617;10602;;10806;;;;;
29867;15618;10602;;10806;;;;;
29890;15619;10602;;10806;;;;;
29910;15620;10602;;10806;;;;;
29930;15621;10602;;10806;;;;;
29950;15622;10602;;10806;;;;;
29989;15624;10602;;10806;;;;;
30009;15625;10602;;10806;;;;;
30149;15702;10602;;10806;;;;;
30168;15703;10602;;10806;;;;;
30187;15704;10602;;10806;;;;;
30208;15705;10602;;10806;;;;;
30227;15706;10602;;10806;;;;;
30240;15707;10602;;10806;;;2017-12-31 00:00:00.000;;
30254;15708;10602;;10806;;;;;
30267;15709;10602;;10806;;;;;
30288;15710;10602;;10806;;;;;
30301;15711;10602;;10806;;;;;
30320;15712;10602;;10806;;;;;
30339;15713;10602;;10806;;;;;
30356;15714;10602;;10806;;;;;
30375;15715;10602;;10806;;;;;
30396;15716;10602;;10806;;;;;
30417;15717;10602;;10806;;;;;
30438;15718;10602;;10806;;;;;
30459;15719;10602;;10806;;;;;
30484;15720;10602;;10806;;;;;
30504;15721;10602;;10806;;;;;
30524;15722;10602;;10806;;;;;
30546;15723;10602;;10806;;;;;
30568;15724;10602;;10806;;;;;
30590;15725;10602;;10806;;;;;
30610;15726;10602;;10806;;;2017-12-31 00:00:00.000;;
30630;15727;10602;;10806;;;;;
30650;15728;10602;;10806;;;;;
30670;15729;10602;;10806;;;;;
30690;15730;10602;;10806;;;;;
30722;15731;10602;;10806;;;;;
30744;15732;10602;;10806;;;;;
30766;15733;10602;;10806;;;;;
30788;15734;10602;;10806;;;;;
30808;15735;10602;;10806;;;;;
30828;15736;10602;;10806;;;;;
30848;15737;10602;;10806;;;;;
30868;15738;10602;;10806;;;;;
30888;15739;10602;;10806;;;;;
30920;15740;10602;;10806;;;;;
30942;15741;10602;;10806;;;;;
30962;15742;10602;;10806;;;;;
30982;15743;10602;;10806;;;;;
31002;15744;10602;;10806;;;;;
31022;15745;10602;;10806;;;2017-12-31 00:00:00.000;;
31052;15746;10602;;10806;;;;;
31074;15747;10602;;10806;;;;;
31093;15748;10602;;10806;;;;;
31112;15749;10602;;10806;;;;;
31131;15750;10602;;10806;;;;;
31144;15751;10602;;10806;;;;;
31157;15752;10602;;10806;;;;;
31170;15753;10602;;10806;;;;;
31189;15754;10602;;10806;;;;;
31210;15755;10602;;10806;;;;;
31225;15756;10602;;10806;;;;;
31250;15757;10602;;10806;;;;;
31271;15758;10602;;10806;;;;;
31292;15759;10602;;10806;;;;;
31313;15760;10602;;10806;;;;;
31332;15761;10602;;10806;;;;;
31350;15762;10602;;10806;;;;;
31382;15764;10602;;10806;;;;;
31397;15765;10602;;10806;;;;;
31410;15766;10602;;10806;;;;;
31423;15767;10602;;10806;;;;;
31449;15768;10602;;10806;;;;;
31472;15769;10602;;10806;;;2017-12-31 00:00:00.000;;
31493;15770;10602;;10806;;;;;
31516;15771;10602;;10806;;;;;
31537;15772;10602;;10806;;;;;
31556;15773;10602;;10806;;;;;
31575;15774;10602;;10806;;;;;
31600;15775;10602;;10806;;;;;
31621;15776;10602;;10806;;;;;
31642;15777;10602;;10806;;;;;
31663;15778;10602;;10806;;;;;
31682;15779;10602;;10806;;;;;
31701;15780;10602;;10806;;;;;
31720;15781;10602;;10806;;;;;
31733;15782;10602;;10806;;;;;
31746;15783;10602;;10806;;;;;
31772;15785;10602;;10806;;;;;
31798;15787;10602;;10806;;;;;
31811;15788;10602;;10806;;;;;
31908;15795;10602;;10806;;;;;
31926;15796;10602;;10806;;;;;
31946;15797;10602;;10806;;;;;
31968;15798;10602;;10806;;;;;
31990;15799;10602;;10806;;;;;
32012;15800;10602;;10806;;;2017-12-31 00:00:00.000;;
32032;15801;10602;;10806;;;;;
32056;15802;10602;;10806;;;;;
32078;15803;10602;;10806;;;;;
32098;15804;10602;;10806;;;;;
32122;15805;10602;;10806;;;;;
32144;15806;10602;;10806;;;;;
32173;15807;10602;;10806;;;;;
32190;15808;10602;;10806;;;;;
32203;15809;10602;;10806;;;;;
32224;15810;10602;;10806;;;;;
32245;15811;10602;;10806;;;;;
32265;15812;10602;;10806;;;;;
32279;15813;10602;;10806;;;;;
32298;15814;10602;;10806;;;;;
32318;15815;10602;;10806;;;;;
32338;15816;10602;;10806;;;;;
32358;15817;10602;;10806;;;;;
32378;15818;10602;;10806;;;;;
32407;15819;10602;;10806;;;;;
32427;15820;10602;;10806;;;;;
32447;15821;10602;;10806;;;;;
32467;15822;10602;;10806;;;;;
32487;15823;10602;;10806;;;;;
32507;15824;10602;;10806;;;;;
32529;15825;10602;;10806;;;;;
32551;15826;10602;;10806;;;;;
32572;15827;10602;;10806;;;;;
32593;15828;10602;;10806;;;;;
32649;15829;10602;;10806;;;2017-12-31 00:00:00.000;;
32669;15830;10602;;10806;;;;;
32686;15831;10602;;10806;;;;;
32699;15832;10602;;10806;;;;;
32728;15834;10602;;10806;;;;;
32741;15835;10602;;10806;;;;;
32754;15836;10602;;10806;;;;;
32767;15837;10602;;10806;;;;;
32780;15838;10602;;10806;;;;;
32793;15839;10602;;10806;;;;;
32806;15840;10602;;10806;;;;;
32819;15841;10602;;10806;;;;;
32833;15842;10602;;10806;;;;;
32846;15843;10602;;10806;;;;;
32859;15844;10602;;10806;;;;;
32891;15846;10602;;10806;;;;;
32911;15847;10602;;10806;;;;;
32930;15848;10602;;10806;;;;;
32950;15849;10602;;10806;;;;;
32969;15850;10602;;10806;;;;;
32988;15851;10602;;10806;;;;;
33007;15852;10602;;10806;;;;;
33021;15853;10602;;10806;;;;;
33055;15855;10602;;10806;;;;;
33077;15856;10602;;10806;;;;;
33096;15857;10602;;10806;;;;;
33118;15858;10602;;10806;;;;;
33137;15859;10602;;10806;;;;;
33156;15860;10602;;10806;;;;;
33175;15861;10602;;10806;;;;;
33195;15862;10602;;10806;;;;;
33216;15863;10602;;10806;;;;;
33235;15864;10602;;10806;;;;;
33254;15865;10602;;10806;;;;;
33273;15866;10602;;10806;;;;;
33292;15867;10602;;10806;;;;;
33311;15868;10602;;10806;;;2017-12-31 00:00:00.000;;
33330;15869;10602;;10806;;;;;
33343;15870;10602;;10806;;;;;
33362;15871;10602;;10806;;;;;
33385;15872;10602;;10806;;;;;
33406;15873;10602;;10806;;;;;
33427;15874;10602;;10806;;;;;
33446;15875;10602;;10806;;;;;
33466;15876;10602;;10806;;;;;
33485;15877;10602;;10806;;;;;
33505;15878;10602;;10806;;;;;
33524;15879;10602;;10806;;;;;
33543;15880;10602;;10806;;;2017-12-31 00:00:00.000;;
33562;15881;10602;;10806;;;;;
33581;15882;10602;;10806;;;;;
33601;15883;10602;;10806;;;;;
33620;15884;10602;;10806;;;;;
33640;15885;10602;;10806;;;;;
33659;15886;10602;;10806;;;;;
33698;15888;10602;;10806;;;;;
33711;15889;10602;;10806;;;;;
33730;15890;10602;;10806;;;;;
33744;15891;10602;;10806;;;;;
33758;15892;10602;;10806;;;;;
33791;15894;10602;;10806;;;;;
33812;15895;10602;;10806;;;;;
33835;15896;10602;;10806;;;;;
33857;15897;10602;;10806;;;;;
33879;15898;10602;;10806;;;;;
33901;15899;10602;;10806;;;;;
33923;15900;10602;;10806;;;;;
33945;15901;10602;;10806;;;2017-12-31 00:00:00.000;;
33967;15902;10602;;10806;;;;;
33989;15903;10602;;10806;;;;;
34011;15904;10602;;10806;;;;;
34031;15905;10602;;10806;;;;;
34051;15906;10602;;10806;;;;;
34077;15907;10602;;10806;;;;;
34097;15908;10602;;10806;;;;;
34121;15909;10602;;10806;;;;;
34143;15910;10602;;10806;;;;;
34165;15911;10602;;10806;;;;;
34185;15912;10602;;10806;;;;;
34210;15913;10602;;10806;;;;;
34232;15914;10602;;10806;;;;;
34252;15915;10602;;10806;;;;;
34280;15916;10602;;10806;;;;;
34302;15917;10602;;10806;;;;;
34324;15918;10602;;10806;;;;;
34346;15919;10602;;10806;;;;;
34368;15920;10602;;10806;;;2017-12-31 00:00:00.000;;
34390;15921;10602;;10806;;;;;
34412;15922;10602;;10806;;;;;
34434;15923;10602;;10806;;;;;
34448;15924;10602;;10806;;;;;
34469;15925;10602;;10806;;;;;
34489;15926;10602;;10806;;;;;
34513;15927;10602;;10806;;;;;
34533;15928;10602;;10806;;;;;
34557;15929;10602;;10806;;;;;
34578;15930;10602;;10806;;;;;
34599;15931;10602;;10806;;;;;
34623;15932;10602;;10806;;;;;
34644;15933;10602;;10806;;;;;
34672;15934;10602;;10806;;;;;
34688;15935;10602;;10806;;;;;
34707;15936;10602;;10806;;;;;
34727;15937;10602;;10806;;;;;
34759;15938;10602;;10806;;;;;
34778;15939;10602;;10806;;;2017-12-31 00:00:00.000;;
34804;15940;10602;;10806;;;;;
34825;15941;10602;;10806;;;;;
34846;15942;10602;;10806;;;;;
34865;15943;10602;;10806;;;;;
34906;15945;10602;;10806;;;;;
34927;15946;10602;;10806;;;;;
34948;15947;10602;;10806;;;;;
34969;15948;10602;;10806;;;;;
34990;15949;10602;;10806;;;;;
35011;15950;10602;;10806;;;;;
35030;15951;10602;;10806;;;;;
35058;15952;10602;;10806;;;;;
35075;15953;10602;;10806;;;;;
35106;15954;10602;;10806;;;;;
35126;15955;10602;;10806;;;;;
35147;15956;10602;;10806;;;;;
35180;15958;10602;;10806;;;;;
35199;15959;10602;;10806;;;;;
35219;15960;10602;;10806;;;;;
35239;15961;10602;;10806;;;;;
35259;15962;10602;;10806;;;;;
35279;15963;10602;;10806;;;;;
35298;15964;10602;;10806;;;;;
35319;15965;10602;;10806;;;;;
35338;15966;10602;;10806;;;;;
35357;15967;10602;;10806;;;;;
35376;15968;10602;;10806;;;;;
35395;15969;10602;;10806;;;;;
35409;15970;10602;;10806;;;;;
35428;15971;10602;;10806;;;;;
35449;15972;10602;;10806;;;;;
35470;15973;10602;;10806;;;2017-06-30 00:00:00.000;;
35492;15974;10602;;10806;;;;;
35514;15975;10602;;10806;;;;;
35538;15976;10602;;10806;;;;;
35560;15977;10602;;10806;;;;;
35585;15978;10602;;10806;;;;;
35599;15979;10602;;10806;;;;;
35621;15980;10602;;10806;;;;;
35640;15981;10602;;10806;;;;;
35659;15982;10602;;10806;;;;;
35686;15983;10602;;10806;;;;;
35707;15984;10602;;10806;;;;;
35726;15985;10602;;10806;;;;;
35745;15986;10602;;10806;;;;;
35767;15987;10602;;10806;;;;;
35784;15988;10602;;10806;;;;;
35804;15989;10602;;10806;;;;;
35825;15990;10602;;10806;;;;;
35844;15991;10602;;10806;;;;;
35867;15992;10602;;10806;;;;;
35888;15993;10602;;10806;;;;;
35909;15994;10602;;10806;;;;;
35930;15995;10602;;10806;;;2017-03-31 00:00:00.000;;
35951;15996;10602;;10806;;;;;
35972;15997;10602;;10806;;;;;
35993;15998;10602;;10806;;;;;
36015;15999;10602;;10806;;;;;
36031;16000;10602;;10806;;;;;
36052;16001;10602;;10806;;;;;
36073;16002;10602;;10806;;;;;
36092;16003;10602;;10806;;;;;
36112;16004;10602;;10806;;;;;
36136;16005;10602;;10806;;;;;
36157;16006;10602;;10806;;;;;
36178;16007;10602;;10806;;;;;
36199;16008;10602;;10806;;;;;
36216;16009;10602;;10806;;;;;
36237;16010;10602;;10806;;;;;
36258;16011;10602;;10806;;;;;
36277;16012;10602;;10806;;;;;
36296;16013;10602;;10806;;;;;
36315;16014;10602;;10806;;;2017-03-31 00:00:00.000;;
36334;16015;10602;;10806;;;;;
36353;16016;10602;;10806;;;;;
36366;16017;10602;;10806;;;;;
36504;16028;10602;;10806;;;;;
36518;16029;10602;;10806;;;;;
36537;16030;10602;;10806;;;;;
36559;16031;10602;;10806;;;;;
36579;16032;10602;;10806;;;;;
36599;16033;10602;;10806;;;;;
36619;16034;10602;;10806;;;;;
36640;16035;10602;;10806;;;;;
36660;16036;10602;;10806;;;;;
36680;16037;10602;;10806;;;;;
36694;16038;10602;;10806;;;;;
36717;16039;10602;;10806;;;;;
36739;16040;10602;;10806;;;;;
36753;16041;10602;;10806;;;;;
36777;16042;10602;;10806;;;;;
36799;16043;10602;;10806;;;2017-03-31 00:00:00.000;;
36818;16044;10602;;10806;;;;;
36837;16045;10602;;10806;;;;;
36856;16046;10602;;10806;;;;;
36875;16047;10602;;10806;;;;;
36906;16048;10602;;10806;;;;;
36925;16049;10602;;10806;;;;;
36945;16050;10602;;10806;;;;;
36964;16051;10602;;10806;;;;;
36983;16052;10602;;10806;;;;;
37002;16053;10602;;10806;;;;;
37021;16054;10602;;10806;;;;;
37052;16055;10602;;10806;;;;;
37072;16056;10602;;10806;;;;;
37092;16057;10602;;10806;;;;;
37111;16058;10602;;10806;;;;;
37130;16059;10602;;10806;;;;;
37150;16060;10602;;10806;;;;;
37170;16061;10602;;10806;;;;;
37190;16062;10602;;10806;;;2017-03-31 00:00:00.000;;
37210;16063;10602;;10806;;;;;
37230;16064;10602;;10806;;;;;
37250;16065;10602;;10806;;;;;
37270;16066;10602;;10806;;;;;
37291;16067;10602;;10806;;;;;
37310;16068;10602;;10806;;;;;
37329;16069;10602;;10806;;;;;
37354;16070;10602;;10806;;;;;
37375;16071;10602;;10806;;;;;
37396;16072;10602;;10806;;;;;
37417;16073;10602;;10806;;;;;
37438;16074;10602;;10806;;;;;
37459;16075;10602;;10806;;;;;
37480;16076;10602;;10806;;;;;
37501;16077;10602;;10806;;;;;
37522;16078;10602;;10806;;;;;
37543;16079;10602;;10806;;;;;
37570;16080;10602;;10806;;;;;
37591;16081;10602;;10806;;;2017-03-31 00:00:00.000;;
37611;16082;10602;;10806;;;;;
37630;16083;10602;;10806;;;;;
37651;16084;10602;;10806;;;;;
37670;16085;10602;;10806;;;;;
37708;16087;10602;;10806;;;;;
37727;16088;10602;;10806;;;;;
37767;16090;10602;;10806;;;;;
37789;16091;10602;;10806;;;;;
37816;16092;10602;;10806;;;;;
37835;16093;10602;;10806;;;;;
37866;16094;10602;;10806;;;;;
37898;16095;10602;;10806;;;;;
37929;16096;10602;;10806;;;;;
37948;16097;10602;;10806;;;;;
37967;16098;10602;;10806;;;;;
37986;16099;10602;;10806;;;;;
38007;16100;10602;;10806;;;;;
38026;16101;10602;;10806;;;;;
38047;16102;10602;;10806;;;2017-03-31 00:00:00.000;;
38068;16103;10602;;10806;;;;;
38089;16104;10602;;10806;;;;;
38108;16105;10602;;10806;;;;;
38127;16106;10602;;10806;;;;;
38148;16107;10602;;10806;;;;;
38169;16108;10602;;10806;;;;;
38190;16109;10602;;10806;;;;;
38211;16110;10602;;10806;;;;;
38232;16111;10602;;10806;;;;;
38253;16112;10602;;10806;;;;;
38274;16113;10602;;10806;;;;;
38295;16114;10602;;10806;;;;;
38316;16115;10602;;10806;;;;;
38337;16116;10602;;10806;;;;;
38357;16117;10602;;10806;;;;;
38378;16118;10602;;10806;;;;;
38399;16119;10602;;10806;;;;;
38420;16120;10602;;10806;;;;;
38441;16121;10602;;10806;;;2017-03-31 00:00:00.000;;
38462;16122;10602;;10806;;;;;
38483;16123;10602;;10806;;;;;
38504;16124;10602;;10806;;;;;
38527;16125;10602;;10806;;;;;
38548;16126;10602;;10806;;;;;
38569;16127;10602;;10806;;;;;
38590;16128;10602;;10806;;;;;
38611;16129;10602;;10806;;;;;
38634;16130;10602;;10806;;;;;
38652;16131;10602;;10806;;;;;
38678;16132;10602;;10806;;;;;
38697;16133;10602;;10806;;;;;
38710;16134;10602;;10806;;;;;
38723;16135;10602;;10806;;;;;
38750;16136;10602;;10806;;;;;
38771;16137;10602;;10806;;;;;
38790;16138;10602;;10806;;;;;
38810;16139;10602;;10806;;;;;
38832;16140;10602;;10806;;;2017-03-31 00:00:00.000;;
38858;16141;10602;;10806;;;;;
38882;16142;10602;;10806;;;;;
38901;16143;10602;;10806;;;;;
38931;16144;10602;;10806;;;;;
38958;16145;10602;;10806;;;;;
38977;16146;10602;;10806;;;;;
38996;16147;10602;;10806;;;;;
39016;16148;10602;;10806;;;;;
39037;16149;10602;;10806;;;;;
39056;16150;10602;;10806;;;;;
39075;16151;10602;;10806;;;;;
39094;16152;10602;;10806;;;;;
39113;16153;10602;;10806;;;;;
39132;16154;10602;;10806;;;;;
39151;16155;10602;;10806;;;;;
39170;16156;10602;;10806;;;;;
39189;16157;10602;;10806;;;;;
39208;16158;10602;;10806;;;;;
39227;16159;10602;;10806;;;2017-03-31 00:00:00.000;;
39246;16160;10602;;10806;;;;;
39265;16161;10602;;10806;;;;;
39285;16162;10602;;10806;;;;;
39307;16163;10602;;10806;;;;;
39329;16164;10602;;10806;;;;;
39383;16165;10602;;10806;;;;;
39405;16166;10602;;10806;;;;;
39427;16167;10602;;10806;;;;;
39449;16168;10602;;10806;;;;;
39471;16169;10602;;10806;;;;;
39499;16170;10602;;10806;;;;;
39520;16171;10602;;10806;;;;;
39535;16172;10602;;10806;;;;;
39558;16173;10602;;10806;;;;;
39579;16174;10602;;10806;;;;;
39604;16175;10602;;10806;;;;;
39628;16176;10602;;10806;;;;;
39650;16177;10602;;10806;;;;;
39671;16178;10602;;10806;;;2017-03-31 00:00:00.000;;
39690;16179;10602;;10806;;;;;
39713;16180;10602;;10806;;;;;
39735;16181;10602;;10806;;;;;
39757;16182;10602;;10806;;;;;
39779;16183;10602;;10806;;;;;
39801;16184;10602;;10806;;;;;
39823;16185;10602;;10806;;;;;
39845;16186;10602;;10806;;;;;
39867;16187;10602;;10806;;;;;
39889;16188;10602;;10806;;;;;
39911;16189;10602;;10806;;;;;
39932;16190;10602;;10806;;;;;
39953;16191;10602;;10806;;;;;
39974;16192;10602;;10806;;;;;
39997;16193;10602;;10806;;;;;
40016;16194;10602;;10806;;;;;
40039;16195;10602;;10806;;;;;
40089;16196;10602;;10806;;;;;
40110;16197;10602;;10806;;;2017-03-31 00:00:00.000;;
40133;16198;10602;;10806;;;;;
40154;16199;10602;;10806;;;;;
40175;16200;10602;;10806;;;;;
40196;16201;10602;;10806;;;;;
40219;16202;10602;;10806;;;;;
40244;16203;10602;;10806;;;;;
40265;16204;10602;;10806;;;;;
40284;16205;10602;;10806;;;;;
40305;16206;10602;;10806;;;;;
40324;16207;10602;;10806;;;;;
40343;16208;10602;;10806;;;;;
40362;16209;10602;;10806;;;;;
40381;16210;10602;;10806;;;;;
40400;16211;10602;;10806;;;;;
40421;16212;10602;;10806;;;;;
40442;16213;10602;;10806;;;;;
40463;16214;10602;;10806;;;2017-04-13 00:00:00.000;;
40482;16215;10602;;10806;;;;;
40501;16216;10602;;10806;;;;;
40520;16217;10602;;10806;;;;;
40539;16218;10602;;10806;;;;;
40558;16219;10602;;10806;;;;;
40577;16220;10602;;10806;;;;;
40608;16221;10602;;10806;;;;;
40633;16222;10602;;10806;;;;;
40652;16223;10602;;10806;;;;;
40671;16224;10602;;10806;;;;;
40690;16225;10602;;10806;;;;;
40709;16226;10602;;10806;;;;;
40728;16227;10602;;10806;;;;;
40747;16228;10602;;10806;;;;;
40766;16229;10602;;10806;;;;;
40785;16230;10602;;10806;;;;;
40812;16231;10602;;10806;;;;;
40842;16232;10602;;10806;;;;;
40861;16233;10602;;10806;;;2017-03-31 00:00:00.000;;
40887;16234;10602;;10806;;;;;
40920;16235;10602;;10806;;;;;
40939;16236;10602;;10806;;;;;
40958;16237;10602;;10806;;;;;
40977;16238;10602;;10806;;;;;
40996;16239;10602;;10806;;;;;
41015;16240;10602;;10806;;;;;
41034;16241;10602;;10806;;;;;
41053;16242;10602;;10806;;;;;
41072;16243;10602;;10806;;;;;
41091;16244;10602;;10806;;;;;
41110;16245;10602;;10806;;;;;
41151;16246;10602;;10806;;;;;
41172;16247;10602;;10806;;;;;
41194;16248;10602;;10806;;;;;
41215;16249;10602;;10806;;;;;
41236;16250;10602;;10806;;;;;
41257;16251;10602;;10806;;;;;
41278;16252;10602;;10806;;;2017-03-31 00:00:00.000;;
41299;16253;10602;;10806;;;;;
41320;16254;10602;;10806;;;;;
41342;16255;10602;;10806;;;;;
41387;16256;10602;;10806;;;;;
41406;16257;10602;;10806;;;;;
41425;16258;10602;;10806;;;;;
41444;16259;10602;;10806;;;;;
41480;16261;10602;;10806;;;;;
41500;16262;10602;;10806;;;;;
41525;16263;10602;;10806;;;;;
41544;16264;10602;;10806;;;;;
41567;16265;10602;;10806;;;;;
41582;16266;10602;;10806;;;;;
41597;16267;10602;;10806;;;;;
41618;16268;10602;;10806;;;;;
41631;16269;10602;;10806;;;;;
41644;16270;10602;;10806;;;;;
41665;16271;10602;;10806;;;;;
41685;16272;10602;;10806;;;2017-12-31 00:00:00.000;;
41708;16273;10602;;10806;;;;;
41727;16274;10602;;10806;;;;;
41761;16276;10602;;10806;;;;;
41776;16277;10602;;10806;;;;;
41795;16278;10602;;10806;;;;;
41816;16279;10602;;10806;;;;;
41835;16280;10602;;10806;;;;;
41860;16281;10602;;10806;;;;;
41886;16282;10602;;10806;;;;;
41907;16283;10602;;10806;;;;;
41930;16284;10602;;10806;;;;;
41951;16285;10602;;10806;;;;;
41970;16286;10602;;10806;;;;;
41992;16287;10602;;10806;;;;;
42011;16288;10602;;10806;;;;;
42037;16289;10602;;10806;;;;;
42052;16290;10602;;10806;;;;;
42071;16291;10602;;10806;;;;;
42093;16292;10602;;10806;;;2017-03-31 00:00:00.000;;
42116;16293;10602;;10806;;;;;
42151;16294;10602;;10806;;;;;
42170;16295;10602;;10806;;;;;
42185;16296;10602;;10806;;;;;
42204;16297;10602;;10806;;;;;
42225;16298;10602;;10806;;;;;
42280;16299;10602;;10806;;;;;
42301;16300;10602;;10806;;;;;
42322;16301;10602;;10806;;;;;
42343;16302;10602;;10806;;;;;
42367;16303;10602;;10806;;;;;
42389;16304;10602;;10806;;;;;
42411;16305;10602;;10806;;;;;
42432;16306;10602;;10806;;;;;
42453;16307;10602;;10806;;;;;
42474;16308;10602;;10806;;;;;
42521;16310;10602;;10806;;;;;
42543;16311;10602;;10806;;;;;
42567;16312;10602;;10806;;;;;
42589;16313;10602;;10806;;;;;
42608;16314;10602;;10806;;;;;
42626;16315;10602;;10806;;;;;
42639;16316;10602;;10806;;;;;
42652;16317;10602;;10806;;;;;
42665;16318;10602;;10806;;;;;
42702;16320;10602;;10806;;;;;
42721;16321;10602;;10806;;;;;
42746;16322;10602;;10806;;;;;
42761;16323;10602;;10806;;;;;
42777;16324;10602;;10806;;;;;
42790;16325;10602;;10806;;;;;
42809;16326;10602;;10806;;;;;
42831;16327;10602;;10806;;;;;
42844;16328;10602;;10806;;;;;
42864;16329;10602;;10806;;;;;
42883;16330;10602;;10806;;;;;
42902;16331;10602;;10806;;;;;
42926;16332;10602;;10806;;;;;
42945;16333;10602;;10806;;;;;
42965;16334;10602;;10806;;;;;
42984;16335;10602;;10806;;;;;
43006;16336;10602;;10806;;;;;
43035;16337;10602;;10806;;;;;
43060;16338;10602;;10806;;;;;
43083;16339;10602;;10806;;;;;
43102;16340;10602;;10806;;;;;
43125;16341;10602;;10806;;;;;
43147;16342;10602;;10806;;;;;
43166;16343;10602;;10806;;;;;
43189;16344;10602;;10806;;;;;
43457;16345;10602;;10806;;;;;
43477;16346;10602;;10806;;;;;
43498;16347;10602;;10806;;;;;
43519;16348;10602;;10806;;;;;
43538;16349;10602;;10806;;;;;
43558;16350;10602;;10806;;;;;
43577;16351;10602;;10806;;;;;
43600;16352;10602;;10806;;;;;
43623;16353;10602;;10806;;;;;
43644;16354;10602;;10806;;;;;
43663;16355;10602;;10806;;;;;
43684;16356;10602;;10806;;;;;
43700;16357;10602;;10806;;;;;
43715;16358;10602;;10806;;;;;
43740;16359;10602;;10806;;;;;
43759;16360;10602;;10806;;;;;
43780;16361;10602;;10806;;;;;
43799;16362;10602;;10806;;;;;
43818;16363;10602;;10806;;;;;
43841;16364;10602;;10806;;;;;
43860;16365;10602;;10806;;;;;
43885;16366;10602;;10806;;;;;
43904;16367;10602;;10806;;;;;
43927;16368;10602;;10806;;;;;
43948;16369;10602;;10806;;;;;
43969;16370;10602;;10806;;;;;
43990;16371;10602;;10806;;;;;
44011;16372;10602;;10806;;;;;
44032;16373;10602;;10806;;;;;
44090;16374;10602;;10806;;;;;
44110;16375;10602;;10806;;;;;
44131;16376;10602;;10806;;;;;
44151;16377;10602;;10806;;;;;
44170;16378;10602;;10806;;;;;
44189;16379;10602;;10806;;;;;
44208;16380;10602;;10806;;;;;
44229;16381;10602;;10806;;;;;
44248;16382;10602;;10806;;;;;
44267;16383;10602;;10806;;;;;
44286;16384;10602;;10806;;;;;
44317;16385;10602;;10806;;;;;
44339;16386;10602;;10806;;;;;
44360;16387;10602;;10806;;;;;
44379;16388;10602;;10806;;;;;
44398;16389;10602;;10806;;;;;
44417;16390;10602;;10806;;;;;
44436;16391;10602;;10806;;;;;
44455;16392;10602;;10806;;;;;
44474;16393;10602;;10806;;;;;
44493;16394;10602;;10806;;;;;
44512;16395;10602;;10806;;;;;
44531;16396;10602;;10806;;;2017-07-01 00:00:00.000;;
44550;16397;10602;;10806;;;;;
44569;16398;10602;;10806;;;;;
44588;16399;10602;;10806;;;;;
44607;16400;10602;;10806;;;;;
44626;16401;10602;;10806;;;;;
44645;16402;10602;;10806;;;;;
44664;16403;10602;;10806;;;;;
44687;16404;10602;;10806;;;;;
44706;16405;10602;;10806;;;;;
44731;16406;10602;;10806;;;;;
44750;16407;10602;;10806;;;;;
44773;16408;10602;;10806;;;;;
44792;16409;10602;;10806;;;;;
44811;16410;10602;;10806;;;;;
44830;16411;10602;;10806;;;;;
44849;16412;10602;;10806;;;;;
44868;16413;10602;;10806;;;;;
44887;16414;10602;;10806;;;;;
44906;16415;10602;;10806;;;2017-07-01 00:00:00.000;;
44925;16416;10602;;10806;;;;;
44944;16417;10602;;10806;;;;;
44963;16418;10602;;10806;;;;;
44982;16419;10602;;10806;;;;;
45001;16420;10602;;10806;;;;;
45020;16421;10602;;10806;;;;;
45107;16500;10602;;10806;;;;;
45127;16501;10602;;10806;;;;;
45146;16502;10602;;10806;;;;;
45169;16503;10602;;10806;;;;;
45188;16504;10602;;10806;;;;;
45207;16505;10602;;10806;;;;;
45226;16506;10602;;10806;;;;;
45245;16507;10602;;10806;;;;;
45264;16508;10602;;10806;;;;;
45283;16509;10602;;10806;;;;;
45302;16510;10602;;10806;;;;;
45321;16511;10602;;10806;;;;;
45340;16512;10602;;10806;;;;;
45359;16513;10602;;10806;;;;;
45379;16514;10602;;10806;;;;;
45398;16515;10602;;10806;;;;;
45417;16516;10602;;10806;;;;;
